[rosmaster.main][INFO] 2024-11-12 23:34:40,578: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-11-12 23:34:40,578: Starting ROS Master Node
[rosmaster.master][INFO] 2024-11-12 23:35:59,844: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:39513/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:00,053: -SUB [/map] /map_saver http://nx:39513/
[rosmaster.master][INFO] 2024-11-12 23:36:00,250: -PUB [/rosout] /map_saver http://nx:39513/
[rosmaster.master][INFO] 2024-11-12 23:36:00,252: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:52277
[rosmaster.master][INFO] 2024-11-12 23:36:00,254: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:52277
[rosmaster.master][INFO] 2024-11-12 23:36:00,293: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']
[rosmaster.master][INFO] 2024-11-12 23:36:00,295: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:00,765: +PUB [/rosout] /map_saver http://nx:45367/
[rosmaster.master][INFO] 2024-11-12 23:36:00,767: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:45367/
[rosmaster.master][INFO] 2024-11-12 23:36:00,768: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:45367/
[rosmaster.master][INFO] 2024-11-12 23:36:00,779: +SUB [/map] /map_saver http://nx:45367/
[rosmaster.master][INFO] 2024-11-12 23:36:00,798: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:45367/']
[rosmaster.master][INFO] 2024-11-12 23:36:00,802: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:45367/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:01,011: -SUB [/map] /map_saver http://nx:45367/
[rosmaster.master][INFO] 2024-11-12 23:36:01,206: -PUB [/rosout] /map_saver http://nx:45367/
[rosmaster.master][INFO] 2024-11-12 23:36:01,209: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:47505
[rosmaster.master][INFO] 2024-11-12 23:36:01,211: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:47505
[rosmaster.master][INFO] 2024-11-12 23:36:01,247: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']
[rosmaster.master][INFO] 2024-11-12 23:36:01,250: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:01,719: +PUB [/rosout] /map_saver http://nx:46465/
[rosmaster.master][INFO] 2024-11-12 23:36:01,720: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:46465/
[rosmaster.master][INFO] 2024-11-12 23:36:01,722: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:46465/
[rosmaster.master][INFO] 2024-11-12 23:36:01,730: +SUB [/map] /map_saver http://nx:46465/
[rosmaster.master][INFO] 2024-11-12 23:36:01,755: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:46465/']
[rosmaster.master][INFO] 2024-11-12 23:36:01,758: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:46465/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:01,971: -SUB [/map] /map_saver http://nx:46465/
[rosmaster.master][INFO] 2024-11-12 23:36:02,163: -PUB [/rosout] /map_saver http://nx:46465/
[rosmaster.master][INFO] 2024-11-12 23:36:02,165: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:34977
[rosmaster.master][INFO] 2024-11-12 23:36:02,167: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:34977
[rosmaster.master][INFO] 2024-11-12 23:36:02,204: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']
[rosmaster.master][INFO] 2024-11-12 23:36:02,206: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:02,671: +PUB [/rosout] /map_saver http://nx:37983/
[rosmaster.master][INFO] 2024-11-12 23:36:02,672: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:37983/
[rosmaster.master][INFO] 2024-11-12 23:36:02,674: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:37983/
[rosmaster.master][INFO] 2024-11-12 23:36:02,682: +SUB [/map] /map_saver http://nx:37983/
[rosmaster.master][INFO] 2024-11-12 23:36:02,708: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:37983/']
[rosmaster.master][INFO] 2024-11-12 23:36:02,712: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:37983/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:02,932: -SUB [/map] /map_saver http://nx:37983/
[rosmaster.master][INFO] 2024-11-12 23:36:03,119: -PUB [/rosout] /map_saver http://nx:37983/
[rosmaster.master][INFO] 2024-11-12 23:36:03,121: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:50653
[rosmaster.master][INFO] 2024-11-12 23:36:03,123: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:50653
[rosmaster.master][INFO] 2024-11-12 23:36:03,161: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']
[rosmaster.master][INFO] 2024-11-12 23:36:03,164: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:03,641: +PUB [/rosout] /map_saver http://nx:35355/
[rosmaster.master][INFO] 2024-11-12 23:36:03,643: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:35355/
[rosmaster.master][INFO] 2024-11-12 23:36:03,644: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:35355/
[rosmaster.master][INFO] 2024-11-12 23:36:03,654: +SUB [/map] /map_saver http://nx:35355/
[rosmaster.master][INFO] 2024-11-12 23:36:03,670: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:35355/']
[rosmaster.master][INFO] 2024-11-12 23:36:03,673: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:35355/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:03,882: -SUB [/map] /map_saver http://nx:35355/
[rosmaster.master][INFO] 2024-11-12 23:36:04,078: -PUB [/rosout] /map_saver http://nx:35355/
[rosmaster.master][INFO] 2024-11-12 23:36:04,080: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:53659
[rosmaster.master][INFO] 2024-11-12 23:36:04,083: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:53659
[rosmaster.master][INFO] 2024-11-12 23:36:04,112: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']
[rosmaster.master][INFO] 2024-11-12 23:36:04,114: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:04,589: +PUB [/rosout] /map_saver http://nx:32837/
[rosmaster.master][INFO] 2024-11-12 23:36:04,591: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:32837/
[rosmaster.master][INFO] 2024-11-12 23:36:04,592: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:32837/
[rosmaster.master][INFO] 2024-11-12 23:36:04,600: +SUB [/map] /map_saver http://nx:32837/
[rosmaster.master][INFO] 2024-11-12 23:36:04,617: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:32837/']
[rosmaster.master][INFO] 2024-11-12 23:36:04,621: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:32837/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:04,835: -SUB [/map] /map_saver http://nx:32837/
[rosmaster.master][INFO] 2024-11-12 23:36:05,026: -PUB [/rosout] /map_saver http://nx:32837/
[rosmaster.master][INFO] 2024-11-12 23:36:05,028: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:51389
[rosmaster.master][INFO] 2024-11-12 23:36:05,029: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:51389
[rosmaster.master][INFO] 2024-11-12 23:36:05,077: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']
[rosmaster.master][INFO] 2024-11-12 23:36:05,080: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:05,528: +PUB [/rosout] /map_saver http://nx:35263/
[rosmaster.master][INFO] 2024-11-12 23:36:05,530: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:35263/
[rosmaster.master][INFO] 2024-11-12 23:36:05,531: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:35263/
[rosmaster.master][INFO] 2024-11-12 23:36:05,541: +SUB [/map] /map_saver http://nx:35263/
[rosmaster.master][INFO] 2024-11-12 23:36:05,584: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:35263/']
[rosmaster.master][INFO] 2024-11-12 23:36:05,587: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:35263/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:05,798: -SUB [/map] /map_saver http://nx:35263/
[rosmaster.master][INFO] 2024-11-12 23:36:05,994: -PUB [/rosout] /map_saver http://nx:35263/
[rosmaster.master][INFO] 2024-11-12 23:36:05,996: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:39405
[rosmaster.master][INFO] 2024-11-12 23:36:05,998: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:39405
[rosmaster.master][INFO] 2024-11-12 23:36:06,026: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']
[rosmaster.master][INFO] 2024-11-12 23:36:06,028: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:06,487: +PUB [/rosout] /map_saver http://nx:44561/
[rosmaster.master][INFO] 2024-11-12 23:36:06,489: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:44561/
[rosmaster.master][INFO] 2024-11-12 23:36:06,492: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:44561/
[rosmaster.master][INFO] 2024-11-12 23:36:06,494: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:44561/']
[rosmaster.master][INFO] 2024-11-12 23:36:06,499: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:44561/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:06,503: +SUB [/map] /map_saver http://nx:44561/
[rosmaster.master][INFO] 2024-11-12 23:36:06,708: -SUB [/map] /map_saver http://nx:44561/
[rosmaster.master][INFO] 2024-11-12 23:36:06,904: -PUB [/rosout] /map_saver http://nx:44561/
[rosmaster.master][INFO] 2024-11-12 23:36:06,906: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:58647
[rosmaster.master][INFO] 2024-11-12 23:36:06,908: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:58647
[rosmaster.master][INFO] 2024-11-12 23:36:06,929: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']
[rosmaster.master][INFO] 2024-11-12 23:36:06,932: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:07,429: +PUB [/rosout] /map_saver http://nx:39853/
[rosmaster.master][INFO] 2024-11-12 23:36:07,431: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:39853/
[rosmaster.master][INFO] 2024-11-12 23:36:07,435: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:39853/
[rosmaster.master][INFO] 2024-11-12 23:36:07,435: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:39853/']
[rosmaster.master][INFO] 2024-11-12 23:36:07,442: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:39853/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:07,449: +SUB [/map] /map_saver http://nx:39853/
[rosmaster.master][INFO] 2024-11-12 23:36:07,653: -SUB [/map] /map_saver http://nx:39853/
[rosmaster.master][INFO] 2024-11-12 23:36:07,849: -PUB [/rosout] /map_saver http://nx:39853/
[rosmaster.master][INFO] 2024-11-12 23:36:07,851: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:49053
[rosmaster.master][INFO] 2024-11-12 23:36:07,853: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:49053
[rosmaster.master][INFO] 2024-11-12 23:36:07,903: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']
[rosmaster.master][INFO] 2024-11-12 23:36:07,905: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:08,347: +PUB [/rosout] /map_saver http://nx:36739/
[rosmaster.master][INFO] 2024-11-12 23:36:08,348: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:36739/
[rosmaster.master][INFO] 2024-11-12 23:36:08,350: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:36739/
[rosmaster.master][INFO] 2024-11-12 23:36:08,360: +SUB [/map] /map_saver http://nx:36739/
[rosmaster.master][INFO] 2024-11-12 23:36:08,409: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:36739/']
[rosmaster.master][INFO] 2024-11-12 23:36:08,412: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:36739/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:08,624: -SUB [/map] /map_saver http://nx:36739/
[rosmaster.master][INFO] 2024-11-12 23:36:08,819: -PUB [/rosout] /map_saver http://nx:36739/
[rosmaster.master][INFO] 2024-11-12 23:36:08,822: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:49367
[rosmaster.master][INFO] 2024-11-12 23:36:08,823: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:49367
[rosmaster.master][INFO] 2024-11-12 23:36:08,840: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']
[rosmaster.master][INFO] 2024-11-12 23:36:08,843: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:09,315: +PUB [/rosout] /map_saver http://nx:43525/
[rosmaster.master][INFO] 2024-11-12 23:36:09,318: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:43525/
[rosmaster.master][INFO] 2024-11-12 23:36:09,320: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:43525/
[rosmaster.master][INFO] 2024-11-12 23:36:09,321: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:43525/']
[rosmaster.master][INFO] 2024-11-12 23:36:09,327: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:43525/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:09,333: +SUB [/map] /map_saver http://nx:43525/
[rosmaster.master][INFO] 2024-11-12 23:36:09,536: -SUB [/map] /map_saver http://nx:43525/
[rosmaster.master][INFO] 2024-11-12 23:36:09,732: -PUB [/rosout] /map_saver http://nx:43525/
[rosmaster.master][INFO] 2024-11-12 23:36:09,734: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:50293
[rosmaster.master][INFO] 2024-11-12 23:36:09,736: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:50293
[rosmaster.master][INFO] 2024-11-12 23:36:09,745: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']
[rosmaster.master][INFO] 2024-11-12 23:36:09,748: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:10,227: +PUB [/rosout] /map_saver http://nx:40643/
[rosmaster.master][INFO] 2024-11-12 23:36:10,228: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:40643/
[rosmaster.master][INFO] 2024-11-12 23:36:10,230: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:40643/
[rosmaster.master][INFO] 2024-11-12 23:36:10,236: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:40643/']
[rosmaster.master][INFO] 2024-11-12 23:36:10,242: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:40643/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:10,243: +SUB [/map] /map_saver http://nx:40643/
[rosmaster.master][INFO] 2024-11-12 23:36:10,451: -SUB [/map] /map_saver http://nx:40643/
[rosmaster.master][INFO] 2024-11-12 23:36:10,647: -PUB [/rosout] /map_saver http://nx:40643/
[rosmaster.master][INFO] 2024-11-12 23:36:10,650: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:42493
[rosmaster.master][INFO] 2024-11-12 23:36:10,650: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']
[rosmaster.master][INFO] 2024-11-12 23:36:10,652: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:42493
[rosmaster.master][INFO] 2024-11-12 23:36:10,655: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:11,246: +PUB [/rosout] /map_saver http://nx:38841/
[rosmaster.master][INFO] 2024-11-12 23:36:11,249: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:38841/
[rosmaster.master][INFO] 2024-11-12 23:36:11,251: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:38841/
[rosmaster.master][INFO] 2024-11-12 23:36:11,252: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:38841/']
[rosmaster.master][INFO] 2024-11-12 23:36:11,258: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:38841/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:11,264: +SUB [/map] /map_saver http://nx:38841/
[rosmaster.master][INFO] 2024-11-12 23:36:11,475: -SUB [/map] /map_saver http://nx:38841/
[rosmaster.master][INFO] 2024-11-12 23:36:11,666: -PUB [/rosout] /map_saver http://nx:38841/
[rosmaster.master][INFO] 2024-11-12 23:36:11,668: -SERVICE [/map_saver/get_loggers] /map_saver rosrpc://nx:54725
[rosmaster.master][INFO] 2024-11-12 23:36:11,670: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://nx:54725
[rosmaster.master][INFO] 2024-11-12 23:36:11,754: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']
[rosmaster.master][INFO] 2024-11-12 23:36:11,757: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:12,159: +PUB [/rosout] /map_saver http://nx:43711/
[rosmaster.master][INFO] 2024-11-12 23:36:12,162: +SERVICE [/map_saver/get_loggers] /map_saver http://nx:43711/
[rosmaster.master][INFO] 2024-11-12 23:36:12,162: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:43711/']
[rosmaster.master][INFO] 2024-11-12 23:36:12,165: +SERVICE [/map_saver/set_logger_level] /map_saver http://nx:43711/
[rosmaster.master][INFO] 2024-11-12 23:36:12,175: publisherUpdate[/rosout] -> http://nx:38335/ ['http://nx:45895/', 'http://nx:37913/', 'http://nx:33659/', 'http://nx:39337/', 'http://nx:35735/', 'http://nx:36367/', 'http://nx:35899/', 'http://nx:43711/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-11-12 23:36:12,179: +SUB [/map] /map_saver http://nx:43711/
[rosmaster.master][INFO] 2024-11-12 23:36:12,386: -SUB [/map] /map_saver http://nx:43711/
[rosmaster.master][INFO] 2024-11-12 23:36:12,580: -PUB [/rosout] /map_saver http://nx:43711/
